Date,"('SP500', '^GSPC')",Interest_Rate,Advertising_Spending,GDP_Growth,User_Growth
2024-10-04,5751.06982421875,4.83,2929.170314119157,,2719577.943267204
2024-10-05,5751.06982421875,4.83,4809.7681189207615,,2143817.385566474
2024-10-06,5751.06982421875,4.83,3750.2594236722293,,1896690.2893608036
2024-10-07,5695.93994140625,4.83,3480.140333683,,2299545.873689032
2024-10-08,5751.1298828125,4.83,1489.7684144671714,,1013540.0604762763
2024-10-09,5792.0400390625,4.83,4893.6301658068915,,1410520.141008605
2024-10-10,5780.0498046875,4.83,2459.7993134156536,,1228309.1545020621
2024-10-11,5815.02978515625,4.83,2907.2931384400035,,2992487.415068524
2024-10-12,5815.02978515625,4.83,2540.650678484606,,1408444.834805428
2024-10-13,5815.02978515625,4.83,3162.7786666956017,,1487694.1187230223
2024-10-14,5859.85009765625,4.83,2253.081009861565,,2547775.356119005
2024-10-15,5815.259765625,4.83,3589.993933050362,,1049242.0726071177
2024-10-16,5842.47021484375,4.83,2334.4871863534945,,2371683.72145352
2024-10-17,5841.47021484375,4.83,4862.28478014527,,1885803.1015425182
2024-10-18,5864.669921875,4.83,1365.9969591138633,,2354270.253938648
2024-10-19,5864.669921875,4.83,1296.3654135589784,,1173794.361967896
2024-10-20,5864.669921875,4.83,1963.3608424617696,,1624851.9377791905
2024-10-21,5853.97998046875,4.83,3180.5209965305735,,1214885.9822764408
2024-10-22,5851.2001953125,4.83,3095.822058173268,,1800806.5421351292
2024-10-23,5797.419921875,4.83,1661.9267152274779,,2929558.756269989
2024-10-24,5809.85986328125,4.83,1375.605956010805,,2406752.6770682293
2024-10-25,5808.1201171875,4.83,2265.4986538668904,,1103593.9908826447
2024-10-26,5808.1201171875,4.83,3010.7049849506225,,1352138.7012948957
2024-10-27,5808.1201171875,4.83,3264.7708527575883,,2228538.7063151337
2024-10-28,5823.52001953125,4.83,2840.275568511427,,2181441.126044848
2024-10-29,5832.919921875,4.83,4803.8637230100085,,2521544.782156382
2024-10-30,5813.669921875,4.83,1394.5449690956195,,1407026.0453823183
2024-10-31,5705.4501953125,4.83,2499.4925709468444,,2911232.3537931163
2024-11-01,5728.7998046875,4.64,1928.8250280122616,,2628419.1989916014
2024-11-02,5728.7998046875,4.64,2088.738533848389,,2517554.854219518
2024-11-03,5728.7998046875,4.64,3175.973429924752,,1899900.556303897
2024-11-04,5712.68994140625,4.64,2383.939696979317,,1814212.7600486022
2024-11-05,5782.759765625,4.64,3356.0497077842188,,1160595.8067243036
2024-11-06,5929.0400390625,4.64,3581.6927702823514,,2327218.1575781573
2024-11-07,5973.10009765625,4.64,1415.0487388123597,,2744954.5386173613
2024-11-08,5995.5400390625,4.64,2259.423125188377,,2641237.9974736637
2024-11-09,5995.5400390625,4.64,2476.696415802889,,2170232.429320406
2024-11-10,5995.5400390625,4.64,2638.5126781036074,,1245586.0630011864
2024-11-11,6001.35009765625,4.64,3661.1892592123213,,1965757.4475123235
2024-11-12,5983.990234375,4.64,4867.742462337077,,2984940.5667367755
2024-11-13,5985.3798828125,4.64,2622.457994020557,,1112734.5784439812
2024-11-14,5949.169921875,4.64,4733.185537647701,,1881502.2759310459
2024-11-15,5870.6201171875,4.64,4524.6459067709075,,2139294.8118062057
2024-11-16,5870.6201171875,4.64,4399.174747304885,,1363921.5918561704
2024-11-17,5870.6201171875,4.64,4463.981892935892,,2411651.054525232
2024-11-18,5893.6201171875,4.64,4359.028613945167,,1029798.2694897081
2024-11-19,5916.97998046875,4.64,2967.6063018048917,,2368914.2546929508
2024-11-20,5917.10986328125,4.64,2883.5750244742303,,2125250.3232894675
2024-11-21,5948.7099609375,4.64,3847.3833997740007,,1870500.1328310622
2024-11-22,5969.33984375,4.64,4122.910192531501,,2563515.7502924562
2024-11-23,5969.33984375,4.64,3282.507704975579,,1803958.1423545848
2024-11-24,5969.33984375,4.64,1733.0720920020863,,2663457.070019413
2024-11-25,5987.3701171875,4.64,3493.010860968239,,1946623.3937855223
2024-11-26,6021.6298828125,4.64,2481.475853757521,,1402382.4121927037
2024-11-27,5998.740234375,4.64,2606.5745539255577,,2636445.1773224543
2024-11-28,5998.740234375,4.64,3286.7803071474905,,2748896.40354576
2024-11-29,6032.3798828125,4.64,3118.4163975094034,,1764345.8567891035
2024-11-30,6032.3798828125,4.64,1412.3917274184828,,2835410.8032417395
2024-12-01,6032.3798828125,4.48,4167.775789786036,,2617521.756525766
2024-12-02,6047.14990234375,4.48,1890.5761713919142,,1510917.5770851686
2024-12-03,6049.8798828125,4.48,1179.7588392481098,,1210438.4886414022
2024-12-04,6086.490234375,4.48,4579.62266716876,,2411465.141893689
2024-12-05,6075.10986328125,4.48,2834.4447840996136,,2175852.6361935455
2024-12-06,6090.27001953125,4.48,4124.273778663266,,2714785.844770438
2024-12-07,6090.27001953125,4.48,2832.6518791871786,,2235403.8802185156
2024-12-08,6090.27001953125,4.48,3243.999645746038,,2732628.4958864865
2024-12-09,6052.85009765625,4.48,2661.892154390276,,2254876.059784696
2024-12-10,6034.91015625,4.48,1054.7435037871376,,2188529.7705030898
2024-12-11,6084.18994140625,4.48,1661.8838882167677,,2045846.038657099
2024-12-12,6051.25,4.48,1134.699097627708,,2121116.585541034
2024-12-13,6051.08984375,4.48,2407.2791144429816,,1532276.9288130854
2024-12-14,6051.08984375,4.48,4278.460819831831,,1218912.7070474855
2024-12-15,6051.08984375,4.48,3175.0682053176906,,2892200.528581569
2024-12-16,6074.080078125,4.48,1689.5044998575286,,2638345.1726303506
2024-12-17,6050.60986328125,4.48,3960.404554465154,,2930962.4763719896
2024-12-18,5872.16015625,4.48,1588.993994839397,,1511831.5997044279
2024-12-19,5867.080078125,4.48,3159.774547534851,,1085756.666736022
2024-12-20,5930.85009765625,4.48,3395.6634005473525,,2602344.09193138
2024-12-21,5930.85009765625,4.48,2088.100784877891,,1293579.199872378
2024-12-22,5930.85009765625,4.48,1606.5476896284174,,2880239.147774752
2024-12-23,5974.06982421875,4.48,2234.4952460345967,,2462418.9164001066
2024-12-24,6040.0400390625,4.48,4611.579385747513,,2320479.2987628677
2024-12-25,6040.0400390625,4.48,2988.6845157184616,,2606111.6920171073
2024-12-26,6037.58984375,4.48,1179.9534002300272,,2606679.246934803
2024-12-27,5970.83984375,4.48,2787.895301403313,,2832463.6822452447
2024-12-28,5970.83984375,4.48,3499.1811098411313,,2686380.4470321946
2024-12-29,5970.83984375,4.48,3501.382714705497,,1767712.3249512902
2024-12-30,5906.93994140625,4.48,4855.9213270383425,,2753320.4957422246
2024-12-31,5881.6298828125,4.48,1759.179003873828,,2806136.4312647213
2025-01-01,5881.6298828125,4.33,3677.807563150801,,2382883.2200992415
2025-01-02,5868.5498046875,4.33,4060.6290776881833,,2817814.414746413
2025-01-03,5942.47021484375,4.33,3465.969847522771,,1623049.7318418082
2025-01-04,5942.47021484375,4.33,1216.9459578920012,,1166713.2397690602
2025-01-05,5942.47021484375,4.33,2635.752891214339,,2325897.1684571207
2025-01-06,5975.3798828125,4.33,1956.9044117936041,,1736696.6000924534
2025-01-07,5909.02978515625,4.33,4763.986807220562,,2652099.6439952934
2025-01-08,5918.25,4.33,4132.671557761356,,1299270.3616694207
2025-01-09,5918.25,4.33,3868.8235762706063,,2413723.4543960807
2025-01-10,5827.0400390625,4.33,4663.607027633376,,2658795.767219887
2025-01-11,5827.0400390625,4.33,3784.1450805172676,,1977022.4628263614
2025-01-12,5827.0400390625,4.33,4508.962722901442,,1452494.413185825
2025-01-13,5836.22021484375,4.33,1464.6069526038343,,1986805.6305659865
2025-01-14,5842.91015625,4.33,1624.4923610458427,,1689370.3005034938
2025-01-15,5949.91015625,4.33,1194.9466971269144,,1651059.103422103
2025-01-16,5937.33984375,4.33,3032.544333885282,,2717928.5085774083
2025-01-17,5996.66015625,4.33,1236.7062913709647,,2995522.3968859892
2025-01-18,5996.66015625,4.33,2053.460359869943,,2544944.952970559
2025-01-19,5996.66015625,4.33,2888.9110963681424,,1686658.0266087719
2025-01-20,5996.66015625,4.33,2138.228973903895,,1148901.6014202414
2025-01-21,6049.240234375,4.33,3141.8645481890317,,1392629.2336055443
2025-01-22,6086.3701171875,4.33,2162.4152604777405,,2833264.868700899
2025-01-23,6118.7099609375,4.33,4814.099738483959,,2125856.426982929
2025-01-24,6101.240234375,4.33,2472.7728278702734,,1208548.8484194702
2025-01-25,6101.240234375,4.33,4374.922263892723,,2007150.246324394
2025-01-26,6101.240234375,4.33,1183.701382392567,,2683316.0469640475
2025-01-27,6012.27978515625,4.33,2710.247482191527,,1356875.1663961736
2025-01-28,6067.7001953125,4.33,1340.153933217529,,1638570.6216805396
2025-01-29,6039.31005859375,4.33,2325.5602018832283,,2315663.036395386
2025-01-30,6071.169921875,4.33,4584.139966352075,,2860426.456832946
2025-01-31,6040.52978515625,4.33,3653.4928229454417,,2386716.201261921
2025-02-01,6040.52978515625,4.33,3369.679945543733,,1293678.184055277
2025-02-02,6040.52978515625,4.33,1604.2752751344574,,1989123.3904513472
2025-02-03,5994.56982421875,4.33,3159.912493891921,,1684523.9349828726
2025-02-04,6037.8798828125,4.33,2152.99123065441,,2330532.109071688
2025-02-05,6061.47998046875,4.33,1347.8731366388952,,2308797.951940018
2025-02-06,6083.56982421875,4.33,2087.480669852209,,2039299.1491144237
2025-02-07,6025.990234375,4.33,3633.1210949523606,,1534579.2685092604
2025-02-08,6025.990234375,4.33,1547.3062215103023,,1478453.7688912996
2025-02-09,6025.990234375,4.33,3900.3921947815247,,2244750.8195763445
2025-02-10,6066.43994140625,4.33,1175.7843119577144,,1066836.5466888472
2025-02-11,6068.5,4.33,1016.4778913675003,,2387419.0111453934
2025-02-12,6051.97021484375,4.33,1937.3540357547556,,1739151.3851397177
2025-02-13,6115.06982421875,4.33,4923.693013309941,,1653088.5955780349
2025-02-14,6114.6298828125,4.33,1592.8739112924175,,2199137.476604783
2025-02-15,6114.6298828125,4.33,2621.1767051640054,,1684391.1901395905
2025-02-16,6114.6298828125,4.33,1569.6027117072795,,1843143.481927013
2025-02-17,6114.6298828125,4.33,2079.1686402823048,,1378685.2335470745
2025-02-18,6129.580078125,4.33,4530.220796812651,,2389295.6984082526
2025-02-19,6144.14990234375,4.33,1551.6523283251672,,2630254.653714165
2025-02-20,6117.52001953125,4.33,4353.190192646202,,1721535.3578217775
2025-02-21,6013.1298828125,4.33,2502.064257107693,,1874003.7322766006
2025-02-22,6013.1298828125,4.33,2485.1600146008013,,2781258.4329209244
2025-02-23,6013.1298828125,4.33,2059.717216466437,,1413750.7841915009
2025-02-24,5983.25,4.33,3110.2387617642444,,1437825.1233262967
2025-02-25,5955.25,4.33,3698.8692963681033,,2321339.143581257
2025-02-26,5956.06005859375,4.33,1246.433751411033,,1107371.7752194842
2025-02-27,5861.56982421875,4.33,3167.0068300034395,,2057395.7044397183
2025-02-28,5954.5,4.33,2321.383456790716,,1961025.8452574154
2025-03-01,5954.5,4.33,3809.8611916742543,,2056212.385546165
2025-03-02,5954.5,,1389.8562097257181,,2357824.3216094165
2025-03-03,5849.72021484375,,4777.174914933945,,2682035.424507428
2025-03-04,5778.14990234375,,4209.135949560491,,2872996.5085486043
2025-03-05,5842.6298828125,,4157.5534976043145,,1298868.0642446817
2025-03-06,5738.52001953125,,3647.929724172561,,2857790.6246104958
2025-03-07,5770.2001953125,,4122.246319656533,,2904031.899181892
2025-03-08,5770.2001953125,,1795.5839273750223,,2334846.102722657
2025-03-09,5770.2001953125,,4235.840351743585,,2589605.9252369646
2025-03-10,5614.56005859375,,2922.5738589276725,,1956526.234334866
2025-03-11,5572.06982421875,,1610.5364199610667,,2190153.6424427675
2025-03-12,5599.2998046875,,2081.4397414922964,,1236724.0044085844
2025-03-13,5521.52001953125,,2183.7041871549127,,2347595.8282597996
2025-03-14,5638.93994140625,,4442.0051067291015,,1898238.2505975435
2025-03-15,5638.93994140625,,3193.4028983266808,,1182953.1558516258
2025-03-16,5638.93994140625,,2205.712667887593,,1033530.5986965524
2025-03-17,5675.1201171875,,3569.1408232339745,,1874657.5284152667
2025-03-18,5614.66015625,,2660.977668291731,,1668928.8701632377
2025-03-19,5675.2900390625,,1327.6378696931502,,2626982.707401186
2025-03-20,5662.89013671875,,3217.091914094558,,2836180.1437590374
2025-03-21,5667.56005859375,,1777.3163340646324,,1070678.9221330392
2025-03-22,5667.56005859375,,4947.812978972495,,2142077.5109125758
2025-03-23,5667.56005859375,,1691.8528966785784,,2997204.557328077
2025-03-24,5767.56982421875,,1697.5290974682387,,2748881.802414014
2025-03-25,5776.64990234375,,2533.021355629726,,2275450.019764598
2025-03-26,5712.2001953125,,3260.480740426328,,1776343.046392553
2025-03-27,5693.31005859375,,2670.562787815658,,1001346.4940385772
2025-03-28,5580.93994140625,,4840.882299391726,,1041360.6720300266
